customer_id,age,gender,location,signup_date
CUST01331,23,Female,India,2023-07-06
CUST01332,41,Female,India,2021-08-26
CUST01333,50,Female,Ghana,2022-07-22
CUST01334,66,Male,Brazil,2021-02-02
CUST01335,46,Male,Germany,2020-04-09
CUST01336,60,Male,UK,2021-01-17
CUST01337,39,Male,Germany,2021-12-07
CUST01338,43,Male,Ghana,2023-04-30
CUST01339,45,Female,Germany,2023-09-30
CUST01340,67,Female,Germany,2020-01-10
CUST01341,38,Female,US,2020-09-20
CUST01342,66,Male,Germany,2023-07-15
CUST01343,24,Female,UK,2022-04-11
CUST01344,34,Male,UK,2021-09-21
CUST01345,37,Male,UK,2022-01-31
CUST01346,58,Male,Germany,2020-07-13
CUST01347,66,Female,US,2021-07-15
CUST01348,37,,US,2023-12-01
CUST01349,39,Male,Germany,2023-08-12
CUST01350,45,Female,US,2020-04-06
CUST01351,57,Female,US,2021-04-06
CUST01352,66,Male,US,2022-01-27
CUST01353,24,Male,UK,2020-03-27
CUST01354,18,Male,Ghana,2022-09-17
CUST01355,49,Other,US,2020-03-17
CUST01356,30,Male,,2023-03-15
CUST01357,47,Female,Germany,2021-10-22
CUST01358,40,Male,UK,2023-02-08
CUST01359,68,Female,UK,2022-02-03
CUST01360,36,Male,Ghana,2021-11-08
CUST01361,49,Female,India,2023-08-13
CUST01362,47,Female,US,2023-12-20
CUST01363,46,Female,US,2022-03-01
CUST01364,66,Female,Brazil,2023-09-19
CUST01365,62,Male,UK,2021-08-05
CUST01366,46,Female,UK,2021-11-01
CUST01367,47,Male,Brazil,2021-06-21
CUST01368,33,Male,India,2023-03-31
CUST01369,57,Female,UK,2021-03-05
CUST01370,36,Male,India,2022-12-28
CUST01371,35,Female,US,2020-05-12
CUST01372,18,,Germany,2020-07-07
CUST01373,31,Male,Ghana,2021-07-26
CUST01374,68,Female,Germany,2020-10-05
CUST01375,64,Male,,2023-12-24
CUST01376,67,Male,Brazil,2021-06-25
CUST01377,19,Male,Brazil,2023-03-30
CUST01378,45,Female,India,2022-01-15
CUST01379,66,Female,UK,2022-06-17
CUST01380,67,Female,Ghana,2021-03-28
CUST01381,47,,India,2022-06-07
CUST01382,55,Male,Brazil,2022-04-30
CUST01383,68,Male,US,2020-06-18
CUST01384,21,Female,Brazil,2022-04-09
CUST01385,18,Female,Germany,2021-11-28
CUST01386,25,Male,,2022-12-16
CUST01387,46,Male,Brazil,2023-06-17
CUST01388,56,Female,UK,2022-02-07
CUST01389,20,Female,US,2020-12-23
CUST01390,49,Male,US,2020-07-19
CUST01391,27,Male,UK,2021-03-19
CUST01392,27,Female,India,2022-04-06
CUST01393,36,Female,Germany,2023-08-18
CUST01394,63,Male,Brazil,2023-02-03
CUST01395,51,Female,India,2020-04-10
CUST01396,50,Male,US,2023-01-25
CUST01397,40,Male,US,2022-07-26
CUST01398,45,Female,US,2020-01-29
CUST01399,49,Female,UK,2021-10-26
CUST01400,67,Male,India,2024-01-01
CUST01401,24,Female,US,2023-11-03
CUST01402,46,Female,UK,2020-03-13
CUST01403,25,Female,US,2020-09-10
CUST01404,18,Female,India,2021-05-30
CUST01405,20,Female,Ghana,2022-01-18
CUST01406,41,Female,Ghana,2022-11-09
CUST01407,40,Male,Ghana,2021-06-18
CUST01408,25,Male,,2021-02-24
CUST01409,64,Male,US,2021-03-21
CUST01410,54,Female,India,2022-05-28
CUST01411,20,Female,Germany,2020-05-15
CUST01412,68,Male,India,2023-08-17
CUST01413,50,Male,Brazil,2020-02-02
CUST01414,45,Female,UK,2021-10-08
CUST01415,64,Male,Ghana,2020-10-04
CUST01416,25,Female,US,2020-05-12
CUST01417,51,Male,India,2022-01-19
CUST01418,52,Female,UK,2020-05-05
CUST01419,49,Female,US,2020-12-10
CUST01420,41,Male,India,2020-01-17
CUST01421,31,Male,India,2022-04-03
CUST01422,49,Male,US,2021-07-15
CUST01423,63,Female,India,2021-10-08
CUST01424,60,Female,India,2021-09-21
CUST01425,33,Male,US,2023-11-02
CUST01426,21,Female,Ghana,2022-03-28
CUST01427,69,Female,Germany,2020-02-29
CUST01428,54,Male,India,2021-04-11
CUST01429,38,Male,UK,2021-09-19
CUST01430,31,Female,UK,2021-01-25
CUST01431,48,Female,India,2022-07-24
CUST01432,65,Female,Brazil,2021-11-15
CUST01433,35,Female,India,2023-04-25
CUST01434,24,Female,US,2021-05-12
CUST01435,27,Male,Ghana,2021-08-22
CUST01436,24,Female,Brazil,2023-10-16
CUST01437,50,Female,US,2021-03-24
CUST01438,40,Female,,2021-11-10
CUST01439,38,Male,Brazil,2023-04-19
CUST01440,36,Male,US,2020-05-09
CUST01441,65,Male,Brazil,2020-05-28
CUST01442,36,Male,UK,2024-02-04
CUST01443,53,Male,Germany,2022-03-28
CUST01444,46,Female,Ghana,2022-08-05
CUST01445,35,Female,Ghana,2021-05-14
CUST01446,19,Male,India,2023-10-10
CUST01447,18,Female,Germany,2023-05-19
CUST01448,64,Male,US,2021-10-19
CUST01449,22,Male,India,2022-11-19
CUST01450,37,Male,US,2021-07-30
CUST01451,28,Female,UK,2022-11-13
CUST01452,59,Male,UK,2022-09-10
CUST01453,19,Male,Ghana,2021-12-23
CUST01454,20,Male,UK,2020-08-09
CUST01455,40,Female,US,2021-08-24
CUST01456,29,Male,US,2021-11-14
CUST01457,37,Female,US,2022-01-11
CUST01458,22,Female,Ghana,2022-07-13
CUST01459,54,Female,,2021-08-02
CUST01460,55,Female,US,2021-02-04
CUST01461,47,Male,Brazil,2022-06-19
CUST01462,26,Male,Germany,2021-05-26
CUST01463,51,Female,India,2020-03-28
CUST01464,61,Male,India,2024-01-28
CUST01465,52,Female,Germany,2020-02-19
CUST01466,69,Female,US,2020-04-12
CUST01467,39,Female,India,2021-01-02
CUST01468,61,Female,India,2022-07-24
CUST01469,41,,India,2023-07-15
CUST01470,34,Female,Germany,2023-11-21
CUST01471,27,Male,US,2023-09-05
CUST01472,47,Female,India,2024-01-12
CUST01473,63,Male,India,2024-02-08
CUST01474,40,Male,UK,2022-06-16
CUST01475,49,Female,UK,2022-06-27
CUST01476,34,Male,India,2023-06-17
CUST01477,67,Male,Brazil,2020-09-14
CUST01478,68,Male,Ghana,2021-01-24
CUST01479,34,Female,Germany,2023-09-28
CUST01480,31,Female,Ghana,2022-02-11
CUST01481,26,Female,US,2022-01-23
CUST01482,57,Male,US,2023-11-11
CUST01483,19,Female,US,2021-01-28
CUST01484,62,Female,UK,2021-11-13
CUST01485,42,Male,UK,2020-09-26
CUST01486,56,Male,Germany,2020-05-28
CUST01487,26,Male,Germany,2023-11-04
CUST01488,39,Other,US,2022-03-21
CUST01489,60,Female,US,2020-01-28
CUST01490,63,Female,UK,2023-03-18
CUST01491,21,Male,India,2023-12-14
CUST01492,43,Female,US,2020-10-06
CUST01493,46,Female,US,2023-04-20
CUST01494,62,Female,Brazil,2020-06-14
CUST01495,51,Other,Germany,2020-01-17
CUST01496,40,Male,US,2023-03-19
CUST01497,54,Male,Ghana,2020-12-04
CUST01498,28,Female,UK,2022-12-04
CUST01499,23,Female,Germany,2022-04-21
CUST01500,35,Female,India,2020-07-07
CUST01501,38,Male,US,2021-10-12
CUST01502,59,Female,Germany,2022-12-20
CUST01503,53,Male,UK,2020-10-20
CUST01504,58,Male,UK,2022-11-22
CUST01505,55,Female,UK,2023-08-15
CUST01506,51,Female,Ghana,2021-02-18
CUST01507,34,Male,UK,2022-03-13
CUST01508,54,Male,US,2021-03-06
CUST01509,42,Male,UK,2023-01-28
CUST01510,55,Male,US,2022-11-12
CUST01511,29,Female,Germany,2023-12-14
CUST01512,40,Female,US,2023-12-18
CUST01513,59,Male,US,2021-05-01
CUST01514,39,Female,India,2020-03-29
CUST01515,38,Female,Germany,2023-05-17
CUST01516,44,Female,Germany,2020-09-27
CUST01517,48,Male,Ghana,2022-06-18
CUST01518,23,Female,US,2023-11-30
CUST01519,44,Male,Germany,2020-10-04
CUST01520,57,Male,India,2020-07-24
CUST01521,51,Male,US,2022-07-01
CUST01522,29,Female,Brazil,2020-11-23
CUST01523,62,Male,US,2022-05-07
CUST01524,24,Male,,2022-05-26
CUST01525,27,Male,Brazil,2022-05-11
CUST01526,62,Female,India,2020-12-01
CUST01527,34,Female,Brazil,2021-08-28
CUST01528,43,Male,Germany,2021-08-14
CUST01529,38,Female,US,2022-11-27
CUST01530,45,Female,Ghana,2022-10-10
CUST01531,63,Female,US,2023-06-05
CUST01532,19,Male,UK,2023-03-03
CUST01533,60,Female,Germany,2021-12-08
CUST01534,18,Female,UK,2022-09-04
CUST01535,68,Female,UK,2023-11-14
CUST01536,53,Male,India,2021-02-28
CUST01537,68,Female,Brazil,2021-08-09
CUST01538,43,Female,US,2022-03-16
CUST01539,46,Female,UK,2021-12-20
CUST01540,38,Male,US,2023-12-21
CUST01541,28,Male,India,2022-08-06
CUST01542,57,Female,US,2021-10-16
CUST01543,28,Female,India,2021-04-18
CUST01544,53,Male,UK,2021-07-21
CUST01545,66,Female,US,2023-10-16
CUST01546,56,Male,Brazil,2020-07-29
CUST01547,57,Female,US,2023-04-17
CUST01548,52,Female,Ghana,2022-12-17
CUST01549,51,Female,US,2023-01-01
CUST01550,64,Female,Ghana,2020-08-02
CUST01551,41,Male,India,2022-06-18
CUST01552,39,Female,UK,2023-01-01
CUST01553,22,Male,US,2021-04-11
CUST01554,50,Female,UK,2023-07-18
CUST01555,53,Female,India,2020-12-19
CUST01556,64,Female,Germany,2023-06-11
CUST01557,37,Male,India,2023-09-04
CUST01558,36,Female,India,2022-11-08
CUST01559,52,Male,US,2021-09-16
CUST01560,69,Male,UK,2021-01-06
CUST01561,60,Female,US,2020-07-02
CUST01562,34,Male,US,2023-07-24
CUST01563,62,Female,US,2021-11-04
CUST01564,60,Male,India,2022-01-24
CUST01565,51,Male,India,2023-03-14
CUST01566,26,Female,Brazil,2023-01-09
CUST01567,43,Female,US,2020-11-17
CUST01568,19,Male,India,2021-03-10
CUST01569,26,Female,Germany,2022-12-02
CUST01570,26,Female,India,2023-08-29
CUST01571,57,Female,UK,2020-10-19
CUST01572,34,Male,UK,2021-11-18
CUST01573,18,Female,US,2022-06-06
CUST01574,42,Female,UK,2020-03-09
CUST01575,60,Female,Germany,2020-02-25
CUST01576,57,Male,US,2021-09-22
CUST01577,59,Female,US,2023-05-12
CUST01578,42,Female,Germany,2021-02-23
CUST01579,56,Female,Germany,2021-07-20
CUST01580,52,Male,Ghana,2021-07-03
CUST01581,20,Female,India,2020-08-30
CUST01582,67,Female,UK,2023-05-09
CUST01583,54,Male,US,2022-01-17
CUST01584,61,Male,UK,2024-02-06
CUST01585,61,Female,India,2021-06-10
CUST01586,68,Male,Brazil,2020-03-17
CUST01587,47,Other,US,2021-03-15
CUST01588,55,Female,India,2023-07-10
CUST01589,51,Female,UK,2023-04-23
CUST01590,29,Male,India,2022-12-14
CUST01591,36,Male,US,2023-08-24
CUST01592,54,Female,UK,2021-05-30
CUST01593,61,Male,Germany,2023-08-15
CUST01594,66,Female,India,2023-06-07
CUST01595,34,Male,Ghana,2023-11-01
CUST01596,27,Male,UK,2023-08-02
CUST01597,66,Male,UK,2023-03-07
CUST01598,64,Female,UK,2021-09-06
CUST01599,29,Other,Germany,2022-10-27
CUST01600,33,Male,,2021-11-06
CUST01601,41,Male,Ghana,2023-12-13
CUST01602,36,Male,UK,2024-02-04
CUST01603,25,Female,Germany,2021-02-23
CUST01604,48,Male,Ghana,2020-10-02
CUST01605,38,Female,India,2021-08-30
CUST01606,34,Female,US,2021-07-24
CUST01607,40,Female,Germany,2020-03-30
CUST01608,54,Male,India,2020-10-08
CUST01609,33,,Germany,2023-04-09
CUST01610,23,Male,Germany,2021-09-29
CUST01611,25,Male,US,2022-03-21
CUST01612,42,Female,Germany,2023-10-10
CUST01613,35,Female,Germany,2023-05-12
CUST01614,42,Male,UK,2023-08-05
CUST01615,29,Male,US,2022-05-17
CUST01616,32,Female,US,2021-04-06
CUST01617,43,Male,Ghana,2022-01-19
CUST01618,58,Female,UK,2023-04-11
CUST01619,62,Female,India,2020-10-27
CUST01620,43,Male,US,2021-08-22
CUST01621,64,Male,Brazil,2021-06-12
CUST01622,49,Male,UK,2020-05-19
CUST01623,27,Female,US,2020-10-04
CUST01624,33,Female,Ghana,2021-10-24
CUST01625,24,Male,Ghana,2021-05-25
CUST01626,34,Female,US,2023-10-01
CUST01627,40,,UK,2023-03-09
CUST01628,43,Male,US,2020-04-23
CUST01629,38,Female,Germany,2021-08-02
CUST01630,39,Male,Germany,2023-10-21
CUST01631,24,Male,Ghana,2021-11-21
CUST01632,31,Male,Germany,2021-09-28
CUST01633,32,Male,Germany,2023-11-21
CUST01634,24,Male,US,2022-04-02
CUST01635,26,Male,,2022-05-24
CUST01636,68,Female,Germany,2022-07-28
CUST01637,65,Female,US,2022-07-30
CUST01638,25,Female,US,2023-02-08
CUST01639,67,Male,US,2020-12-23
CUST01640,40,Male,US,2023-06-15
CUST01641,46,Male,Germany,2020-01-03
CUST01642,35,Female,Ghana,2021-02-07
CUST01643,48,Female,Germany,2020-01-25
CUST01644,47,Male,Germany,2021-05-23
CUST01645,69,Male,India,2021-11-26
CUST01646,56,Female,India,2024-01-28
CUST01647,52,Male,US,2020-03-01
CUST01648,35,Male,UK,2020-05-02
CUST01649,59,Female,India,2020-02-24
CUST01650,56,Female,US,2023-04-01
CUST01651,34,Male,US,2022-08-31
CUST01652,31,Male,Brazil,2022-11-28
CUST01653,48,,India,2023-01-11
CUST01654,41,Male,UK,2021-06-29
CUST01655,52,Male,India,2020-04-22
CUST01656,61,Male,Germany,2021-02-28
CUST01657,62,Male,UK,2022-07-06
CUST01658,51,Male,US,2020-08-17
CUST01659,20,Female,Brazil,2023-07-30
CUST01660,54,Male,UK,2022-07-05
CUST01661,60,Male,US,2023-08-03
CUST01662,57,Female,Ghana,2020-06-03
CUST01663,43,Female,Germany,2020-06-13
CUST01664,40,Female,US,2022-08-19
CUST01665,61,Female,UK,2023-04-20
CUST01666,56,Male,US,2023-06-16
CUST01667,32,Female,,2021-10-10
CUST01668,66,Male,US,2023-09-24
CUST01669,21,,India,2022-07-26
CUST01670,46,Female,Brazil,2021-05-26
CUST01671,39,,US,2022-07-20
CUST01672,42,Female,,2020-09-22
CUST01673,30,Male,Brazil,2020-07-05
CUST01674,35,Female,Brazil,2022-11-29
CUST01675,50,,US,2021-01-25
CUST01676,33,Female,India,2023-07-07
CUST01677,62,Male,Germany,2021-10-16
CUST01678,59,Female,,2020-06-24
CUST01679,61,Male,US,2022-02-12
CUST01680,19,Male,Germany,2022-02-02
CUST01681,52,Male,UK,2023-09-14
CUST01682,59,Male,US,2022-07-19
CUST01683,51,Female,Ghana,2023-05-08
CUST01684,47,Male,Germany,2021-12-11
CUST01685,30,Female,Ghana,2023-05-04
CUST01686,30,Male,India,2022-04-05
CUST01687,35,Male,,2021-08-11
CUST01688,49,Male,UK,2021-06-14
CUST01689,49,Male,India,2022-12-21
CUST01690,52,Male,UK,2023-09-12
CUST01691,56,Male,UK,2020-10-07
CUST01692,63,Female,India,2020-08-14
CUST01693,69,Male,Brazil,2021-09-30
CUST01694,46,Male,India,2022-12-17
CUST01695,66,Male,Germany,2022-07-09
CUST01696,46,Female,US,2021-04-21
CUST01697,61,Female,US,2023-10-31
CUST01698,33,Female,India,2021-12-16
CUST01699,61,Male,US,2020-08-30
CUST01700,64,Male,UK,2021-01-01
CUST01701,27,Female,India,2022-07-24
CUST01702,47,Male,US,2022-04-17
CUST01703,42,Male,UK,2023-06-29
CUST01704,56,Male,India,2022-06-24
CUST01705,37,Male,India,2023-09-07
CUST01706,22,Male,Brazil,2021-01-10
CUST01707,18,Female,India,2023-12-03
CUST01708,47,Male,Ghana,2021-12-11
CUST01709,66,Female,Brazil,2020-12-08
CUST01710,20,Male,Germany,2020-08-27
CUST01711,62,Male,US,2020-05-18
CUST01712,31,Female,US,2023-02-19
CUST01713,47,Male,India,2021-02-23
CUST01714,67,Female,India,2020-10-30
CUST01715,21,Female,Germany,2020-04-24
CUST01716,35,Male,Germany,2020-12-08
CUST01717,54,Female,India,2023-06-28
CUST01718,42,Male,,2020-01-07
CUST01719,65,Female,India,2021-12-31
CUST01720,18,Male,US,2020-06-27
CUST01721,63,Female,Germany,2023-03-14
CUST01722,32,Male,UK,2021-02-19
CUST01723,26,Female,Germany,2021-10-27
CUST01724,32,Female,,2023-02-18
CUST01725,66,Female,India,2023-02-21
CUST01726,41,Female,India,2020-05-29
CUST01727,21,Female,Ghana,2021-01-31
CUST01728,29,Female,UK,2021-01-15
CUST01729,54,Male,UK,2022-04-18
CUST01730,54,Male,India,2020-01-01
CUST01731,60,Male,Germany,2020-08-31
CUST01732,23,Male,India,2023-11-22
CUST01733,56,Male,US,2023-06-28
CUST01734,63,Female,Ghana,2022-05-28
CUST01735,41,Male,Germany,2023-08-15
CUST01736,28,Female,Ghana,2022-01-29
CUST01737,30,Male,India,2022-08-11
CUST01738,51,Male,Germany,2023-08-13
CUST01739,42,Female,India,2022-09-03
CUST01740,24,Female,Ghana,2023-02-12
CUST01741,69,Female,Brazil,2020-01-01
CUST01742,21,Female,US,2021-07-06
CUST01743,25,Male,,2021-04-26
CUST01744,37,Female,US,2021-08-22
CUST01745,46,Male,US,2022-02-01
CUST01746,68,Male,Brazil,2020-11-30
CUST01747,62,Male,US,2021-04-09
CUST01748,63,Male,Germany,2023-03-10
CUST01749,27,Male,Germany,2021-08-05
CUST01750,60,Female,Brazil,2020-05-16
CUST01751,51,Female,,2022-09-30
CUST01752,43,Male,UK,2022-08-07
CUST01753,58,Male,Germany,2021-11-17
CUST01754,66,Male,US,2020-06-15
CUST01755,20,Male,Ghana,2023-09-28
CUST01756,23,Female,Germany,2023-12-04
CUST01757,22,Male,UK,2022-06-28
CUST01758,22,Female,India,2022-05-29
CUST01759,64,Male,India,2022-04-21
CUST01760,40,,India,2020-03-05
CUST01761,66,Male,,2022-12-26
CUST01762,26,Female,US,2021-03-08
CUST01763,52,Male,India,2022-12-09
CUST01764,37,Female,Brazil,2023-08-30
CUST01765,66,Male,Ghana,2023-08-25
CUST01766,59,Male,US,2020-04-24
CUST01767,52,Female,India,2021-07-22
CUST01768,67,Female,UK,2023-09-27
CUST01769,35,Female,US,2021-10-03
CUST01770,34,Female,Germany,2021-05-09
CUST01771,41,Female,India,2023-07-16
CUST01772,20,Male,Brazil,2022-07-29
CUST01773,49,Male,Germany,2023-01-08
CUST01774,52,Male,India,2024-01-19
CUST01775,55,Female,US,2023-08-15
CUST01776,30,Male,Ghana,2022-08-25
CUST01777,64,Male,US,2022-04-01
CUST01778,42,Female,Brazil,2020-07-20
CUST01779,26,Female,US,2021-10-10
CUST01780,21,Male,UK,2021-07-13
CUST01781,31,Male,India,2022-11-07
CUST01782,54,Male,UK,2021-04-22
CUST01783,51,Male,US,2021-05-02
CUST01784,28,Male,India,2022-09-09
CUST01785,58,Female,US,2022-02-17
CUST01786,20,Female,US,2024-01-09
CUST01787,45,Female,UK,2020-12-05
CUST01788,46,Male,Germany,2021-09-03
CUST01789,26,Female,India,2020-04-25
CUST01790,20,Male,Ghana,2020-03-14
CUST01791,42,Male,India,2023-07-16
CUST01792,51,Female,UK,2020-04-25
CUST01793,29,Male,Brazil,2023-04-02
CUST01794,59,Male,US,2023-05-30
CUST01795,26,Female,India,2020-05-05
CUST01796,32,Male,Brazil,2021-10-18
CUST01797,57,Female,Germany,2023-04-14
CUST01798,42,Male,US,2021-10-25
CUST01799,22,Female,UK,2023-10-30
CUST01800,28,Male,Germany,2022-09-17
CUST01801,51,Male,US,2022-10-14
CUST01802,41,Female,Germany,2022-05-08
CUST01803,32,Male,Germany,2020-03-25
CUST01804,55,Male,Germany,2023-11-07
CUST01805,25,Male,US,2021-09-24
CUST01806,22,Male,Germany,2024-01-26
CUST01807,65,Male,India,2021-03-26
CUST01808,43,Male,Germany,2021-06-01
CUST01809,35,Female,US,2022-04-25
CUST01810,23,Male,US,2021-11-25
CUST01811,54,Female,UK,2021-07-03
CUST01812,65,Male,US,2022-07-17
CUST01813,30,Male,India,2020-04-25
CUST01814,45,Female,Brazil,2022-10-28
CUST01815,22,Male,UK,2023-05-26
CUST01816,30,Other,Germany,2021-02-07
CUST01817,34,Male,US,2020-10-30
CUST01818,67,Female,US,2024-01-30
CUST01819,57,Female,US,2022-01-09
CUST01820,62,Female,UK,2020-03-28
CUST01821,49,Female,Brazil,2022-10-30
CUST01822,46,Female,US,2020-11-03
CUST01823,68,Male,India,2021-03-09
CUST01824,20,Male,Ghana,2022-03-12
CUST01825,57,Female,Brazil,2020-06-12
CUST01826,51,Male,US,2023-06-16
CUST01827,57,Male,US,2023-09-02
CUST01828,44,Female,US,2022-09-22
CUST01829,30,Male,Ghana,2021-10-17
CUST01830,62,Female,UK,2023-09-20
CUST01831,50,Female,Brazil,2020-01-18
CUST01832,23,Female,India,2022-12-30
CUST01833,41,Female,India,2023-04-13
CUST01834,36,Male,India,2022-03-21
CUST01835,33,Male,US,2020-12-04
CUST01836,57,Male,Ghana,2020-09-04
CUST01837,45,Male,,2023-05-01
CUST01838,50,Female,Germany,2023-12-13
CUST01839,65,Female,Brazil,2023-09-10
CUST01840,58,Male,Germany,2020-11-01
CUST01841,30,Male,US,2020-07-22
CUST01842,60,Other,US,2022-05-02
CUST01843,62,Male,US,2023-02-20
CUST01844,42,Female,UK,2021-03-22
CUST01845,59,Male,US,2021-12-13
CUST01846,53,Female,Ghana,2021-03-08
CUST01847,44,Female,India,2023-02-25
CUST01848,55,Female,Brazil,2022-04-01
CUST01849,24,Female,Germany,2022-12-06
CUST01850,22,Male,Brazil,2021-05-19
CUST01851,60,Male,US,2020-04-24
CUST01852,62,Female,US,2023-12-10
CUST01853,68,Male,India,2022-09-21
CUST01854,48,Female,UK,2020-08-10
CUST01855,40,Female,UK,2021-09-27
CUST01856,59,Female,UK,2021-11-02
CUST01857,27,Female,UK,2022-08-15
CUST01858,49,Female,India,2022-07-21
CUST01859,60,Female,Ghana,2020-04-05
CUST01860,47,Male,India,2020-04-16
CUST01861,56,Male,India,2021-09-23
CUST01862,48,Male,UK,2021-11-28
CUST01863,35,Female,UK,2020-02-01
CUST01864,53,Male,US,2020-03-06
CUST01865,19,Female,UK,2023-04-17
CUST01866,31,Male,Germany,2022-02-17
CUST01867,30,Female,Germany,2024-01-06
CUST01868,46,Male,India,2022-07-04
CUST01869,29,Female,US,2021-07-02
CUST01870,56,Female,India,2020-07-19
CUST01871,19,Male,India,2020-02-18
CUST01872,49,Male,Ghana,2022-02-25
CUST01873,30,Female,India,2022-08-08
CUST01874,63,Female,Ghana,2020-09-19
CUST01875,44,Male,India,2023-03-02
CUST01876,66,Other,Germany,2020-12-09
CUST01877,58,Female,US,2023-04-14
CUST01878,34,Female,Germany,2023-11-15
CUST01879,57,Male,US,2020-01-11
CUST01880,48,Male,US,2020-07-19
CUST01881,51,Female,,2022-08-02
CUST01882,41,Female,,2022-07-14
CUST01883,62,Female,US,2020-01-03
CUST01884,52,Male,Ghana,2023-05-22
CUST01885,65,Male,US,2022-03-18
CUST01886,23,Male,Ghana,2023-08-23
CUST01887,36,Male,Germany,2021-07-13
CUST01888,47,Male,,2023-09-12
CUST01889,24,Male,India,2020-07-17
CUST01890,27,Other,UK,2020-04-18
CUST01891,58,Male,India,2023-08-07
CUST01892,49,Female,UK,2020-04-17
CUST01893,51,Female,Brazil,2023-12-02
CUST01894,45,Female,Brazil,2021-07-05
CUST01895,32,Male,India,2022-08-30
CUST01896,47,Female,UK,2020-02-21
CUST01897,54,Female,UK,2020-04-21
CUST01898,46,Female,US,2020-10-21
CUST01899,39,Female,Germany,2023-04-27
CUST01900,21,Other,Ghana,2020-03-05
CUST01901,37,Female,UK,2021-07-27
CUST01902,49,Male,Ghana,2021-04-09
CUST01903,53,Female,Germany,2020-09-14
CUST01904,67,Male,US,2022-09-30
CUST01905,21,Female,Brazil,2021-09-25
CUST01906,44,Male,Brazil,2023-09-16
CUST01907,34,Male,Brazil,2020-07-28
CUST01908,29,Female,UK,2020-03-29
CUST01909,39,Female,US,2020-01-28
CUST01910,34,Male,UK,2020-08-25
CUST01911,27,Male,UK,2020-12-01
CUST01912,18,Female,US,2020-03-03
CUST01913,39,Male,India,2021-05-14
CUST01914,43,Female,Ghana,2022-03-01
CUST01915,35,Male,Brazil,2024-02-01
CUST01916,67,Female,US,2021-08-14
CUST01917,31,Female,India,2022-12-10
CUST01918,64,Male,Germany,2023-02-09
CUST01919,46,Male,Germany,2020-10-27
CUST01920,29,Male,Brazil,2023-01-18
CUST01921,53,Female,Germany,2020-08-16
CUST01922,52,Female,Brazil,2020-05-29
CUST01923,69,Female,UK,2023-03-07
CUST01924,29,Male,India,2023-03-04
CUST01925,24,Male,US,2024-01-20
CUST01926,46,Male,US,2021-06-10
CUST01927,28,Male,US,2020-11-28
CUST01928,50,Female,US,2023-10-17
CUST01929,23,Female,UK,2020-06-22
CUST01930,64,Female,US,2023-05-21
CUST01931,32,Male,US,2023-09-28
CUST01932,49,Female,Brazil,2020-03-01
CUST01933,68,Female,US,2022-12-20
CUST01934,28,Female,Germany,2022-03-29
CUST01935,40,Female,US,2021-06-07
CUST01936,43,Male,Brazil,2020-08-03
CUST01937,51,Male,Brazil,2021-09-15
CUST01938,63,Female,India,2021-07-31
CUST01939,51,Male,India,2021-11-24
CUST01940,46,Male,US,2021-02-26
CUST01941,21,Female,,2021-12-16
CUST01942,34,Female,Brazil,2023-12-17
CUST01943,52,Female,Brazil,2023-10-26
CUST01944,30,Male,India,2023-05-14
CUST01945,58,Male,UK,2023-08-02
CUST01946,56,Female,Brazil,2023-02-02
CUST01947,32,Other,UK,2022-01-23
CUST01948,46,Female,India,2022-01-16
CUST01949,46,Female,US,2021-11-18
CUST01950,28,Female,Brazil,2021-12-23
CUST01951,69,Female,US,2022-01-16
CUST01952,49,Male,US,2020-08-29
CUST01953,19,Female,India,2021-10-26
CUST01954,64,Female,Germany,2021-12-08
CUST01955,31,Female,India,2021-03-10
CUST01956,37,Female,US,2022-02-19
CUST01957,39,Female,US,2021-04-28
CUST01958,28,Male,Germany,2024-01-10
CUST01959,44,Female,,2021-01-18
CUST01960,20,Male,Germany,2020-06-18
CUST01961,34,Female,Ghana,2022-10-17
CUST01962,61,Male,Brazil,2022-08-07
CUST01963,45,Male,Ghana,2022-05-18
CUST01964,46,Male,India,2020-11-18
CUST01965,38,Female,Ghana,2022-04-27
CUST01966,64,Male,Ghana,2024-02-06
CUST01967,33,Male,Germany,2023-06-09
CUST01968,54,Female,India,2021-11-26
CUST01969,37,Male,UK,2020-12-24
CUST01970,23,Female,UK,2023-07-22
CUST01971,36,Female,US,2020-02-01
CUST01972,22,Female,India,2020-06-25
CUST01973,20,Male,US,2022-07-05
CUST01974,18,Female,US,2020-03-05
CUST01975,55,Male,India,2020-01-27
CUST01976,32,Male,India,2020-09-24
CUST01977,51,Male,Germany,2021-08-19
CUST01978,52,Female,India,2022-10-08
CUST01979,66,Male,Brazil,2020-03-06
CUST01980,42,Female,Brazil,2020-05-12
CUST01981,41,Female,Germany,2022-07-04
CUST01982,29,Female,India,2023-10-21
CUST01983,35,Male,UK,2020-03-22
CUST01984,32,Other,,2022-09-08
CUST01985,61,Female,UK,2023-09-13
CUST01986,33,Female,US,2023-01-26
CUST01987,44,Male,Ghana,2021-08-07
CUST01988,25,Female,US,2020-11-22
CUST01989,63,Male,,2021-06-25
CUST01990,42,Male,India,2023-02-22
CUST01991,34,Male,India,2020-07-28
CUST01992,46,Female,India,2020-05-12
CUST01993,25,Male,Ghana,2020-06-05
CUST01994,32,Male,US,2022-05-24
CUST01995,44,Female,India,2021-01-16
CUST01996,63,Female,Germany,2022-11-11
